Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2010-04-06 00:00:00-04:00,7.240585023833826,7.30259486662323,7.20410850248306,7.281317234039307,447017200,0.0,0.0,AAPL
2010-04-07 00:00:00-04:00,7.281621763405493,7.353663288098335,7.254568143688154,7.313539028167725,628502000,0.0,0.0,AAPL
2010-04-08 00:00:00-04:00,7.308675310637807,7.342112058300073,7.235722259067452,7.29378080368042,572989200,0.0,0.0,AAPL
2010-04-09 00:00:00-04:00,7.338769504249361,7.352752485131491,7.309284059103702,7.349711894989014,334182800,0.0,0.0,AAPL
2010-04-12 00:00:00-04:00,7.3621743961859,7.38862006221577,7.350319666362806,7.36491060256958,333026400,0.0,0.0,AAPL
2010-04-13 00:00:00-04:00,7.3518384743144285,7.380411573583298,7.329039735258012,7.369163990020752,306210800,0.0,0.0,AAPL
2010-04-14 00:00:00-04:00,7.45579665123143,7.471907067982048,7.419016556802733,7.468259334564209,404076400,0.0,0.0,AAPL
2010-04-15 00:00:00-04:00,7.47099461320929,7.569785362523324,7.46278761899095,7.566442012786865,376784800,0.0,0.0,AAPL
2010-04-16 00:00:00-04:00,7.555802104087195,7.633923173142228,7.433606287775801,7.520237922668457,750545600,0.0,0.0,AAPL
2010-04-19 00:00:00-04:00,7.508991741874664,7.535133020361265,7.349102669648178,7.510207653045654,566924400,0.0,0.0,AAPL
2010-04-20 00:00:00-04:00,7.5548899738774145,7.576471987897708,7.385274450850422,7.434821605682373,738326400,0.0,0.0,AAPL
2010-04-21 00:00:00-04:00,7.866768125974861,7.910844517137887,7.773448936707025,7.87953519821167,982391200,0.0,0.0,AAPL
2010-04-22 00:00:00-04:00,7.849742177222557,8.108421159566477,7.7877315267696785,8.099909782409668,793424800,0.0,0.0,AAPL
2010-04-23 00:00:00-04:00,8.146114775454468,8.27347864536932,8.116022187805191,8.232442855834961,796955600,0.0,0.0,AAPL
2010-04-26 00:00:00-04:00,8.26435594312796,8.281985836671462,8.152190209749078,8.192010879516602,479068800,0.0,0.0,AAPL
2010-04-27 00:00:00-04:00,8.124230124086708,8.14155645656609,7.9190503409671456,7.9652533531188965,709343600,0.0,0.0,AAPL
2010-04-28 00:00:00-04:00,8.00203319434179,8.024830313645825,7.794117232511437,7.951878070831299,758402400,0.0,0.0,AAPL
2010-04-29 00:00:00-04:00,7.99504217192031,8.20721384647176,7.964341625825091,8.165874481201172,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.186238404691421,8.224538796639465,7.933639746728827,7.936375141143799,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,8.019968425450271,8.142773045960329,7.9907865508570755,8.096264839172363,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.991087414441249,8.003245710574427,7.804449167811252,7.863114833831787,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.691375606463995,7.846704631145715,7.560667569453326,7.781350612640381,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.715691910354195,7.850046850419876,6.056618831101642,7.4852824211120605,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.408074619401182,7.495009845610473,6.845727796966366,7.169456481933594,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.606868968156821,7.740615929320643,7.554585607658658,7.720553398132324,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.655202320797199,7.899899197166744,7.614470915089423,7.79746150970459,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.8801358492253115,7.998381129713578,7.863722678967941,7.966768264770508,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,8.001121296594944,8.055228540655147,7.79381327897256,7.853392124176025,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.756119077318303,7.796243331568863,7.584071716659285,7.715386867523193,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.742140492735922,7.787128412152763,7.529664395924984,7.7275495529174805,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.811444057623602,7.859167361561875,7.607175005054476,7.671009540557861,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.584073005259036,7.688030985971267,7.442726969738981,7.548812389373779,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.3524467569333805,7.412329982265783,7.18009579545294,7.227211952209473,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,7.077050450284627,7.432089298184938,7.0323669208099915,7.365823745727539,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.516590765478645,7.626628291159205,7.485585842371479,7.500783920288086,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.275541508616837,7.500783772150815,7.208972402680174,7.453972816467285,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.6017033965695395,7.664017630295555,7.4092890947929995,7.42023229598999,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.617508490934609,7.717515149195914,7.572217020215804,7.7011003494262695,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.884701668528058,7.885005240533389,7.701102293731911,7.808404445648193,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.893818432893643,8.08380008266543,7.87162846061569,7.928471088409424,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,8.041242221623685,8.04914564221617,7.913270444481669,8.023308753967285,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,8.060699640434262,8.071947226840008,7.91570585716,7.998082637786865,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.8488289974315375,7.960993936320613,7.740008219340677,7.780436038970947,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.851263720332004,7.877405002483524,7.615989745898881,7.627845287322998,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.697760004701921,7.714782766663688,7.46704606052633,7.578907489776611,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.643956340832257,7.657027794682131,7.370990715550595,7.392571926116943,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.442426184936797,7.629063788937323,7.362177623995687,7.6147780418396,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.545470354059112,7.716606246146416,7.519329068336054,7.705967426300049,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.780439972975898,7.877406074741625,7.721165504546239,7.729372501373291,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.770711157098605,7.898682977196912,7.76645546765876,7.893819332122803,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.936680161681605,8.138820975703727,7.922393608006435,8.12362289428711,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.22545142877541,8.29536551510428,8.19201468054322,8.264056205749512,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.2756102530398,8.359202972703445,8.250380488748489,8.3309326171875,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.44096505537686,8.481089309081112,8.16860746864453,8.212379455566406,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.272871555761185,8.388684268891696,8.252809830529838,8.32424259185791,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.34643114645148,8.348862968694476,8.143378047609643,8.23669719696045,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.237606228193963,8.304480507921605,8.149455133667008,8.176813125610352,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.209034143775812,8.215417269536095,8.079845652421927,8.10689926147461,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.113894950548564,8.199615897664845,8.040638313559525,8.155539512634277,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,8.028479602320775,8.036687411017114,7.729980626047188,7.786823272705078,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.803231204118507,7.841531575978067,7.5995718623108015,7.645774841308594,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.729979198007895,7.7451780893692455,7.393179882338302,7.553068161010742,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.614167465981168,7.6275433052150685,7.392572853795241,7.506258964538574,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.629669351207517,7.6843837396052965,7.482547321854161,7.557628631591797,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.614167612811217,7.865856447669465,7.591674871251759,7.862815856933594,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.9786282426953035,7.991395312821125,7.747914322834316,7.845184803009033,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.808705073081306,7.90020034228239,7.756118142351453,7.891689777374268,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.858557107343169,7.95947528689038,7.747000112220395,7.820864677429199,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.791380542262201,7.793811552764279,7.490752611482239,7.653985023498535,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.580425405119405,7.775573468796596,7.568873437153687,7.682254314422607,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.545467900202377,7.811137984690937,7.517198372689606,7.643346309661865,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.695935192404131,7.750346010887573,7.550941408244838,7.596232891082764,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.595622804585387,7.595622804585387,7.2831409626678845,7.464914798736572,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.383451051147754,7.687421509736508,7.295603506634952,7.656720161437988,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,8.057963856464287,8.059787723494178,7.720860956515812,7.728155612945557,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.8327176042951026,7.903238803841457,7.76067611047893,7.873449802398682,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.814785618982698,7.914792277465801,7.790163825118448,7.901417255401611,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.903244698296868,7.906284477414241,7.833635785734062,7.881359100341797,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.929685012155332,8.049145409825677,7.912358688739866,8.027259826660156,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,8.014799883788545,8.085321112360344,7.910841907791655,7.932423114776611,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.924822019276237,7.983792075763153,7.78469193776461,7.845789432525635,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.778310814467406,7.894122707303618,7.7482166054766894,7.819650173187256,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.91661824147807,7.9819714510181266,7.891692869080925,7.95947790145874,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.9339431943703245,8.00233617057034,7.885611941405053,7.961908340454102,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.989569746501553,8.033340925672844,7.912665393466597,7.993825435638428,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.955828004674827,7.9999043757835455,7.919959439257453,7.954916477203369,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.896557342544985,7.948537160649127,7.831203307746297,7.905981063842773,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.9482288276772435,7.968595745977233,7.890171097514508,7.956436634063721,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.898683767815765,7.916922438669273,7.828769674567165,7.885308742523193,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.763414887496773,7.7722298365164635,7.593494975643093,7.605045318603516,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.498654929418104,7.693500189545979,7.481328604698195,7.653680324554443,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.649426506690174,7.656417590326495,7.57160981236601,7.571914196014404,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.525710141263183,7.599575527627719,7.496528273056135,7.527534008026123,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.601702876636169,7.74000993027978,7.574952831095371,7.659153461456299,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.671008077731511,7.741224917029431,7.647297810438325,7.692589282989502,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.685600898505198,7.705055483628382,7.559149341964367,7.595625877380371,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.580727893012862,7.718426162639921,7.568872354790628,7.588326930999756,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.6536819628837485,7.660065090718642,7.454885355567038,7.471602916717529,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.37646258020572,7.386492632427869,7.25426591096274,7.2931742668151855,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.235723067370324,7.416586233283863,7.210189739975297,7.383148670196533,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.460962475617599,7.470081807460659,7.303809642791748,7.303809642791748,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.348496528395372,7.37463781044874,7.160337901615476,7.344544410705566,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.318401267216668,7.470083343822456,7.315969444891702,7.371292591094971,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.351534318208669,7.433911080561455,7.3059392737537285,7.389531135559082,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.522368374766538,7.643652712204381,7.486196223319094,7.609304428100586,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.637570133452708,7.665231704711914,7.5558021424462245,7.665231704711914,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.753993800663674,7.866158788992071,7.736059512944021,7.8658552169799805,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.80110636167555,7.888953901721695,7.789251635335103,7.836671352386475,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.896554600668161,8.036685531216404,7.875884109432929,7.992002010345459,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,8.056441058203326,8.101428136383895,7.99199940637539,7.996558666229248,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,8.000208507527919,8.040029192613794,7.945797700050257,8.006896018981934,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,8.080152612082466,8.154929525631221,8.07832955701782,8.117237091064453,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,8.092009217012857,8.181984229360385,8.071035150317982,8.14824390411377,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.151587140510324,8.218765023044742,8.141555466329315,8.213900566101074,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.214508711904813,8.409961164772417,8.192014354307668,8.40692138671875,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.440967587103428,8.449175395149698,8.319076118125148,8.370447158813477,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.392028612860411,8.626086701182052,8.385037527738344,8.609368324279785,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.628515357570482,8.73460075370162,8.595990143461735,8.625779151916504,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.593558816957295,8.753751451306739,8.58443948373417,8.746760368347168,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.703593739153556,8.899046925290506,8.693562881445933,8.78232192993164,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.878989683257819,8.922457296350167,8.831874336126836,8.885676383972168,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.936135351126286,8.958932469950266,8.84585596837052,8.850415229797363,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.868954026112082,8.868954026112082,8.359196004316981,8.719704627990723,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.730954729276279,8.809379382441234,8.693566675435065,8.735210418701172,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.784757295880109,8.815154261987079,8.549179793939015,8.62517261505127,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.698124906726061,8.711195545423992,8.552218819053875,8.587783813476562,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.559817890408393,8.599333374841283,8.443396440462955,8.469842910766602,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.571974739753957,8.798432017895184,8.566502329964434,8.782930374145508,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.802690268877525,8.87564330807985,8.671070739383623,8.790531158447266,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.825492353019838,8.8297480436754,8.721230772873541,8.791447639465332,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.86713518287183,8.951942980002793,8.815156995943093,8.938872337341309,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.95923670386474,9.035228715169318,8.954981014867817,8.978081703186035,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.979602158882026,9.103927046153096,8.890842267306331,9.074745178222656,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.125207389320893,9.178705873032282,9.113048274072879,9.123383522033691,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.170493972873013,9.19420342323991,9.131281253009101,9.189340591430664,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.34527978829726,9.57508214949626,9.268375429256583,9.567178726196289,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.680558712524903,9.696668316562077,9.553498441613867,9.666272163391113,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.22247664023928,9.53769394974424,9.119734565232859,9.407594680786133,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.392699687372362,9.552284392768712,9.327954439922383,9.439207077026367,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.494830772029578,9.5671758478613,9.325823213833548,9.408503532409668,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.394826230193512,9.424311670538184,9.31062722167967,9.34619140625,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.395435353651681,9.47173094236788,9.375676390332833,9.387835502624512,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.32795246562261,9.415192053640403,9.290867178850823,9.363821029663086,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.351663218582887,9.420056194957004,9.289348986572236,9.357134819030762,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.360779358480581,9.3622996529518,9.146481149821316,9.278404235839844,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.247703164219718,9.297858272838052,9.145568268887954,9.14891242980957,430511200,0.0,0.0,AAPL
