Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_adjusted_predictions,DistRoBERTa_raw_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_adjusted_predictions,FinBERT_raw_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_adjusted_predictions,DeBERTa_raw_predictions
2011-03-13,0.4161560535430908,0.4537500043710072,0.465416669845581,0.4454999963442485,0.4537500043710072,1164517333.3333335,,0.0027548401762493868,0.002758641731838209,0.4860830870117867,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-14,0.4173024594783783,0.4550000131130218,0.4662500023841858,0.4474999904632568,0.4547500014305115,1003360000.0,,-0.029670339819169875,0.00275105255864389,0.49605021820156603,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-15,0.4049210548400879,0.4415000081062317,0.4490000009536743,0.4252499938011169,0.4327499866485595,1256280000.0,"NVIDIA Announces Resignation of CFO David White  | Wells Fargo Initiates NVIDIA at Market Perform (NVDA) | Mad Money Lightning Round: Cramer Likes Salesforce.com (NVDA, CLNE, RF, HBAN, C, NXPI, XLNX, QCOM, SWKS, NKE, CRM)",-0.007361274748246447,-0.030119409366102922,0.24329148305304957,"[{'label': 'neutral', 'score': 0.9997016787528992}, {'label': 'positive', 'score': 0.00018613792781252414}, {'label': 'negative', 'score': 0.000112185713078361}]","(0.9997016787528992, 0.00018613792781252414, 0.000112185713078361)",0.24789257235303017,0.00018613792781252414,1,1,"[{'label': 'negative', 'score': 0.513882040977478}, {'label': 'neutral', 'score': 0.4654121696949005}, {'label': 'positive', 'score': 0.020705830305814743}]","(0.4654121696949005, 0.020705830305814743, 0.513882040977478)",-0.9225353532390855,-0.513882040977478,0,0,"[{'label': 'negative', 'score': 0.5942899584770203}, {'label': 'neutral', 'score': 0.3990817964076996}, {'label': 'positive', 'score': 0.006628252565860748}]","(0.3990817964076996, 0.006628252565860748, 0.5942899584770203)",-0.9779395849749417,-0.5942899584770203,0,0
2011-03-16,0.4019402861595154,0.4382500052452087,0.4587500095367431,0.4325000047683716,0.4375,1476520000.0,"Oppenheimer Comments On Intel & NVIDIA Following CFO Resignation | US Stock Futures Down, Economic Data In Focus; Japan's Nikkei Ends 5.7% Higher | Stocks To Watch For March 16 (PSUN, GES, RMBS, VRA, NVDA)",0.018824867071103403,-0.007388502634800457,0.2264132998163178,"[{'label': 'negative', 'score': 0.9966629147529602}, {'label': 'neutral', 'score': 0.0027105712797492743}, {'label': 'positive', 'score': 0.0006265249685384333}]","(0.0027105712797492743, 0.0006265249685384333, 0.9966629147529602)",-0.998743544364185,-0.9966629147529602,0,0,"[{'label': 'negative', 'score': 0.9352485537528992}, {'label': 'neutral', 'score': 0.04560938850045204}, {'label': 'positive', 'score': 0.019142109900712967}]","(0.04560938850045204, 0.019142109900712967, 0.9352485537528992)",-0.9598862171860885,-0.9352485537528992,0,0,"[{'label': 'negative', 'score': 0.7027865648269653}, {'label': 'neutral', 'score': 0.2832317352294922}, {'label': 'positive', 'score': 0.013981648720800877}]","(0.2832317352294922, 0.013981648720800877, 0.7027865648269653)",-0.9609869733156934,-0.7027865648269653,0,0
2011-03-17,0.4095068871974945,0.4465000033378601,0.4507499933242798,0.4300000071525574,0.449999988079071,1238516000.0,,-0.013437877076133887,0.018649872022289415,0.28498270561854566,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-18,0.4040039181709289,0.4404999911785126,0.4550000131130218,0.4399999976158142,0.4535000026226043,886960000.0,,0.0026485165445515636,-0.013528982442008385,0.28886916076081975,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-19,0.4050739109516144,0.4416666626930237,0.4548333386580149,0.4398333330949147,0.4523333311080932,841917333.3333334,,0.002641520433979398,0.00264501540512949,0.28866938085566357,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-20,0.4061439037322998,0.4428333342075348,0.454666664203008,0.4396666685740153,0.4511666595935821,796874666.6666666,,0.0026345611867699763,0.0026380377505825507,0.19402938890052962,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-21,0.4072138965129852,0.4440000057220459,0.4544999897480011,0.4395000040531158,0.449999988079071,751832000.0,,-0.017454964932601107,0.0026310968138474992,0.18060465016015698,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-22,0.4001060128211975,0.4362500011920929,0.4469999969005584,0.434249997138977,0.4427500069141388,718332000.0,,0.020630380087717542,-0.01760909907048737,0.15995517522372332,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-23,0.4083602428436279,0.445250004529953,0.4465000033378601,0.4259999990463257,0.4354999959468841,782396000.0,"Benzinga's Top ETF Decliners, March 22nd (EGPT, DTO, SOXL, DRN)",0.07973046518864552,0.020420456094496775,0.21370916074426732,"[{'label': 'neutral', 'score': 0.9537910223007202}, {'label': 'negative', 'score': 0.04561369866132736}, {'label': 'positive', 'score': 0.000595283112488687}]","(0.9537910223007202, 0.000595283112488687, 0.04561369866132736)",-0.9742351772474676,-0.04561369866132736,0,0,"[{'label': 'neutral', 'score': 0.9008703231811523}, {'label': 'negative', 'score': 0.06813932210206985}, {'label': 'positive', 'score': 0.03099033609032631}]","(0.9008703231811523, 0.03099033609032631, 0.06813932210206985)",-0.37475147891302923,-0.06813932210206985,0,0,"[{'label': 'neutral', 'score': 0.9990038275718689}, {'label': 'positive', 'score': 0.0008814025204628706}, {'label': 'negative', 'score': 0.00011485704453662038}]","(0.9990038275718689, 0.0008814025204628706, 0.00011485704453662038)",0.7694234543450952,0.0008814025204628706,1,0
2011-03-24,0.4409190714359283,0.4807499945163727,0.4862500131130218,0.4537500143051147,0.4547500014305115,1780592000.0,"NASDAQ Movers (NVDA, JDSU, MU)",-0.031201218649986706,0.07671144071876297,0.5716844319529485,"[{'label': 'neutral', 'score': 0.9998804330825806}, {'label': 'negative', 'score': 7.061076030367985e-05}, {'label': 'positive', 'score': 4.8989862989401445e-05}]","(0.9998804330825806, 4.8989862989401445e-05, 7.061076030367985e-05)",-0.1807757912874451,-7.061076030367985e-05,1,1,"[{'label': 'neutral', 'score': 0.9470508694648743}, {'label': 'positive', 'score': 0.03338199108839035}, {'label': 'negative', 'score': 0.019567174836993217}]","(0.9470508694648743, 0.03338199108839035, 0.019567174836993217)",0.2609071551923045,0.03338199108839035,1,1,"[{'label': 'neutral', 'score': 0.9996013045310974}, {'label': 'positive', 'score': 0.0002525225281715393}, {'label': 'negative', 'score': 0.00014616442786064}]","(0.9996013045310974, 0.0002525225281715393, 0.00014616442786064)",0.26677095576288384,0.0002525225281715393,1,1
2011-03-25,0.4271618127822876,0.4657500088214874,0.4862500131130218,0.4650000035762787,0.4850000143051147,1196392000.0,"Benzinga's Top ETF Decliners, March 24th (SOXS, TVIX, SQQQ, SPXU) | Benzinga's Top ETF Gainers, March 24th (SOXL, TQQQ, DAG, EGPT)",0.012345679802318623,-0.031698344640398626,0.6694769394963983,"[{'label': 'negative', 'score': 0.6532981395721436}, {'label': 'neutral', 'score': 0.3328404128551483}, {'label': 'positive', 'score': 0.013861377723515034}]","(0.3328404128551483, 0.013861377723515034, 0.6532981395721436)",-0.9584465862685964,-0.6532981395721436,0,0,"[{'label': 'neutral', 'score': 0.50296950340271}, {'label': 'positive', 'score': 0.28238537907600403}, {'label': 'negative', 'score': 0.21464510262012482}]","(0.50296950340271, 0.28238537907600403, 0.21464510262012482)",0.1362899841166961,0.28238537907600403,1,1,"[{'label': 'neutral', 'score': 0.9967769980430603}, {'label': 'positive', 'score': 0.003029931103810668}, {'label': 'negative', 'score': 0.0001931467850226909}]","(0.9967769980430603, 0.003029931103810668, 0.0001931467850226909)",0.8801476156118565,0.003029931103810668,0,1
2011-03-26,0.4324353833993276,0.4715000092983246,0.4878333409627278,0.4675000011920929,0.4822500050067901,1199022666.6666667,,0.012195122722042191,0.01227009337215356,0.6661994912580765,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-27,0.4377089540163676,0.4772500097751617,0.4894166688124339,0.4699999988079071,0.4794999957084656,1201653333.3333333,,0.0120481935234451,0.012121361293880539,0.6143148138858299,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-03-28,0.4429825246334076,0.4830000102519989,0.4909999966621399,0.4724999964237213,0.476749986410141,1204284000.0,"Bottom May Be In For Nvidia (NVDA) | Benzinga's Top Upgrades (NOK, ILMN, NVDA, T) | Benzinga's Top Pre-Market NASDAQ Gainers (JASO, NVDA, FFIV, CSIQ) | JMP Securities Upgrades NVDA To Outperform",-0.007763967586180386,0.011976191790119784,0.6151129527862083,"[{'label': 'positive', 'score': 0.9957906603813171}, {'label': 'neutral', 'score': 0.003639873815700412}, {'label': 'negative', 'score': 0.0005694516003131866}]","(0.003639873815700412, 0.9957906603813171, 0.0005694516003131866)",0.998856936175053,0.9957906603813171,0,0,"[{'label': 'positive', 'score': 0.6916635036468506}, {'label': 'negative', 'score': 0.2045416533946991}, {'label': 'neutral', 'score': 0.10379485040903091}]","(0.10379485040903091, 0.6916635036468506, 0.2045416533946991)",0.5435383253765049,0.6916635036468506,0,0,"[{'label': 'neutral', 'score': 0.7704571485519409}, {'label': 'positive', 'score': 0.17636054754257202}, {'label': 'negative', 'score': 0.05318232625722885}]","(0.7704571485519409, 0.17636054754257202, 0.05318232625722885)",0.53662402690303,0.17636054754257202,0,1
2011-03-29,0.4395434260368347,0.4792500138282776,0.4847500026226043,0.4727500081062317,0.4830000102519989,715764000.0,Goldman Sachs Maintains Neutral on NVIDIA Corp. (NVDA),-0.03755869829180617,-0.007794264098493574,0.3078687060873417,"[{'label': 'neutral', 'score': 0.8892120718955994}, {'label': 'negative', 'score': 0.10939545184373856}, {'label': 'positive', 'score': 0.001392456004396081}]","(0.8892120718955994, 0.001392456004396081, 0.10939545184373856)",-0.9748626717221734,-0.10939545184373856,0,1,"[{'label': 'neutral', 'score': 0.9214016199111938}, {'label': 'positive', 'score': 0.04367045685648918}, {'label': 'negative', 'score': 0.034927964210510254}]","(0.9214016199111938, 0.04367045685648918, 0.034927964210510254)",0.11122987621502713,0.04367045685648918,1,1,"[{'label': 'neutral', 'score': 0.9498064517974854}, {'label': 'negative', 'score': 0.045276496559381485}, {'label': 'positive', 'score': 0.004917025100439787}]","(0.9498064517974854, 0.004917025100439787, 0.045276496559381485)",-0.8040773016978504,-0.045276496559381485,0,1
2011-03-30,0.4230346381664276,0.4612500071525574,0.4850000143051147,0.4552499949932098,0.4830000102519989,1176320000.0,"Chips Getting Hit Hard (NVDA, MRVL, INTC)",0.0005419661275045831,-0.03828219991811316,0.3503501473371729,"[{'label': 'negative', 'score': 0.7589031457901001}, {'label': 'neutral', 'score': 0.23895597457885742}, {'label': 'positive', 'score': 0.0021409224718809128}]","(0.23895597457885742, 0.0021409224718809128, 0.7589031457901001)",-0.9943737227286451,-0.7589031457901001,0,0,"[{'label': 'negative', 'score': 0.7615092992782593}, {'label': 'neutral', 'score': 0.20619532465934753}, {'label': 'positive', 'score': 0.03229537233710289}]","(0.20619532465934753, 0.03229537233710289, 0.7615092992782593)",-0.9186314379546721,-0.7615092992782593,0,0,"[{'label': 'negative', 'score': 0.9765341281890869}, {'label': 'neutral', 'score': 0.022652385756373405}, {'label': 'positive', 'score': 0.0008135296520777047}]","(0.022652385756373405, 0.0008135296520777047, 0.9765341281890869)",-0.9983352297505379,-0.9765341281890869,0,0
2011-03-31,0.4232640266418457,0.4614999890327453,0.4670000076293945,0.453000009059906,0.4620000123977661,655112000.0,,-0.01408445519868108,0.0005418193169047393,0.32966060990196383,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-04-01,0.4173024594783783,0.4550000131130218,0.4679999947547912,0.4487499892711639,0.4675000011920929,850072000.0,,-0.011904772041605883,-0.014184582407762897,0.2986056763646312,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-04-02,0.4123346110184987,0.4495833416779836,0.4640833338101705,0.4443333248297373,0.4633333384990692,874824000.0,,-0.0120482031536613,-0.011976201305690383,0.23047519972303165,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
