Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_adjusted_predictions,DistRoBERTa_raw_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_adjusted_predictions,FinBERT_raw_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_adjusted_predictions,DeBERTa_raw_predictions
2006-12-11,21.04985237121582,29.540000915527344,29.75,29.11000061035156,29.190000534057617,107712000.0,,-0.0037237849337283537,0.0015810426069258986,0.14130585892350592,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-12,20.971473693847656,29.43000030517578,29.6299991607666,29.21999931335449,29.559999465942383,68529400.0,"Take the Hotel Room Home : Hotels have become miniature malls, putting a price tag on nearly whatever you see, hear, taste, touch and smell during your stay. Google to Issue Transferable Stock Options : The move will enable Google's employees to earn more money from stock options.",0.004077435631683011,-0.0037307354811055675,0.13720964685011516,"[{'label': 'positive', 'score': 0.9976125955581665}, {'label': 'neutral', 'score': 0.002189978491514921}, {'label': 'negative', 'score': 0.00019740620336961}]","(0.002189978491514921, 0.9976125955581665, 0.00019740620336961)",0.9996043210570728,0.9976125955581665,0,0,"[{'label': 'neutral', 'score': 0.8172120451927185}, {'label': 'positive', 'score': 0.16951221227645874}, {'label': 'negative', 'score': 0.013275702483952045}]","(0.8172120451927185, 0.16951221227645874, 0.013275702483952045)",0.8547420106919742,0.16951221227645874,0,1,"[{'label': 'positive', 'score': 0.9340341091156006}, {'label': 'neutral', 'score': 0.06492488831281662}, {'label': 'negative', 'score': 0.0010410426184535027}]","(0.06492488831281662, 0.9340341091156006, 0.0010410426184535027)",0.997773349839266,0.9340341091156006,0,0
2006-12-13,21.056983947753903,29.549999237060547,29.600000381469727,29.31999969482422,29.600000381469727,46002500.0,Google to Offer Variation on Stock Options : Google said that it would grant employees transferable stock options that could be sold as well as exercised.,0.017597308669690455,0.004069145418584107,0.045471201289445075,"[{'label': 'neutral', 'score': 0.9998835325241089}, {'label': 'positive', 'score': 5.9326732298359275e-05}, {'label': 'negative', 'score': 5.705118383048102e-05}]","(0.9998835325241089, 5.9326732298359275e-05, 5.705118383048102e-05)",0.019553095153886632,5.9326732298359275e-05,0,0,"[{'label': 'neutral', 'score': 0.9009678363800049}, {'label': 'positive', 'score': 0.08623024821281433}, {'label': 'negative', 'score': 0.012801890261471272}]","(0.9009678363800049, 0.08623024821281433, 0.012801890261471272)",0.7414598844637618,0.08623024821281433,1,0,"[{'label': 'neutral', 'score': 0.9976192116737366}, {'label': 'positive', 'score': 0.002215218497440219}, {'label': 'negative', 'score': 0.0001655925007071346}]","(0.9976192116737366, 0.002215218497440219, 0.0001655925007071346)",0.8608940391858139,0.002215218497440219,1,0
2006-12-14,21.427526473999023,30.06999969482422,30.07999992370605,29.520000457763672,29.540000915527344,85866500.0,,0.003990716343573941,0.017444268818079492,0.12600713894019683,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-15,21.51303482055664,30.190000534057617,30.229999542236328,30.030000686645508,30.13999938964844,102783700.0,"Law Firms’ Merger Will Expand Reach : Kirkpatrick & Lockhart Nicholson Graham and Preston Gates & Ellis agreed to merge yesterday to form one of the nation’s largest law firms, with 1,400 lawyers and expected 2007 revenue of $750 million.Nintendo Tries to Rein in the ‘Whee!’ of Its Wii : Nintendo is taking steps to keep users of its new console from damaging televisions, ceiling fans and bystanders.",-0.0033123676615015364,0.00398277455703968,0.12401670625982715,"[{'label': 'positive', 'score': 0.9991967082023621}, {'label': 'neutral', 'score': 0.0006430941284634173}, {'label': 'negative', 'score': 0.00016025756485760212}]","(0.0006430941284634173, 0.9991967082023621, 0.00016025756485760212)",0.9996792786354682,0.9991967082023621,0,0,"[{'label': 'positive', 'score': 0.487547904253006}, {'label': 'neutral', 'score': 0.47030821442604065}, {'label': 'negative', 'score': 0.042143840342760086}]","(0.47030821442604065, 0.487547904253006, 0.042143840342760086)",0.8408740903639261,0.487547904253006,0,1,"[{'label': 'positive', 'score': 0.9345231652259827}, {'label': 'neutral', 'score': 0.06428758800029755}, {'label': 'negative', 'score': 0.0011892667971551418}]","(0.06428758800029755, 0.9345231652259827, 0.0011892667971551418)",0.9974580506650237,0.9345231652259827,0,0
2006-12-16,21.441774368286133,30.09000015258789,30.239999771118164,29.946667353312176,30.156666437784832,87518066.66666667,,-0.0033233759043741987,-0.003317865695628224,0.1359999010637817,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-17,21.370513916015625,29.989999771118164,30.25,29.86333401997884,30.173333485921223,72252433.33333334,,-0.0033344575602840872,-0.0033289105840244816,0.13464183560347198,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-18,21.29925346374512,29.88999938964844,30.26000022888184,29.780000686645508,30.190000534057617,56986800.0,,0.0033456133660663546,-0.003340029253057888,0.14358202190721295,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-19,21.370515823364254,29.989999771118164,30.170000076293945,29.530000686645508,29.709999084472656,53822100.0,"Finally, a Way to Catch a Flight Without Shedding Your Shoes : The T.S.A. has approved a machine that scans air passengers’ shoes, while on their feet, for suspicious metal and signs of potentially explosive material.",0.0033344575602842056,0.00334002925305788,0.06088685103384684,"[{'label': 'positive', 'score': 0.9989855885505676}, {'label': 'neutral', 'score': 0.0007542626117356122}, {'label': 'negative', 'score': 0.00026008268469013274}]","(0.0007542626117356122, 0.9989855885505676, 0.00026008268469013274)",0.9994794419587155,0.9989855885505676,0,0,"[{'label': 'neutral', 'score': 0.7699286341667175}, {'label': 'positive', 'score': 0.2179972529411316}, {'label': 'negative', 'score': 0.012074173428118229}]","(0.7699286341667175, 0.2179972529411316, 0.012074173428118229)",0.895039782917328,0.2179972529411316,0,1,"[{'label': 'positive', 'score': 0.8878017663955688}, {'label': 'neutral', 'score': 0.10472775995731354}, {'label': 'negative', 'score': 0.007470476906746626}]","(0.10472775995731354, 0.8878017663955688, 0.007470476906746626)",0.9833112732743933,0.8878017663955688,0,0
2006-12-20,21.4417724609375,30.09000015258789,30.239999771118164,29.96999931335449,29.989999771118164,31202100.0,Google Steps More Boldly Into PayPal&#8217;s Territory : Google’s aggressive promotion of its Checkout payment service has helped speed its adoption by online merchants.The Bonus Army : To see the embodiment of our economic system in action — for better and worse — one need look no farther than Goldman Sachs.,-0.0036557198336239255,0.0033289105840246026,0.057937315340571956,"[{'label': 'positive', 'score': 0.9996010661125183}, {'label': 'neutral', 'score': 0.00022837729193270206}, {'label': 'negative', 'score': 0.00017060131358448416}]","(0.00022837729193270206, 0.9996010661125183, 0.00017060131358448416)",0.9996587194473641,0.9996010661125183,0,0,"[{'label': 'neutral', 'score': 0.5133423209190369}, {'label': 'positive', 'score': 0.4762275516986847}, {'label': 'negative', 'score': 0.010430101305246353}]","(0.5133423209190369, 0.4762275516986847, 0.010430101305246353)",0.9571357760805126,0.4762275516986847,0,1,"[{'label': 'positive', 'score': 0.9955304265022278}, {'label': 'neutral', 'score': 0.004164703190326691}, {'label': 'negative', 'score': 0.0003048783983103931}]","(0.004164703190326691, 0.9955304265022278, 0.0003048783983103931)",0.9993876931319665,0.9955304265022278,0,0
2006-12-21,21.363391876220703,29.979999542236328,30.13999938964844,29.88999938964844,30.1299991607666,32270500.0,,-0.011340899192106029,-0.0036624183075205266,0.058974132407002285,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0
2006-12-22,21.121116638183597,29.63999938964844,29.86000061035156,29.6200008392334,29.82999992370605,37971700.0,,0.0029520950461958133,-0.011405697569755072,0.09699528686145534,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-23,21.18346643447876,29.72749948501587,29.895000457763672,29.565000534057617,29.75500011444092,37753350.0,,0.0029434058324191046,0.0029477461703759185,0.10302735260818698,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-24,21.24581623077393,29.8149995803833,29.93000030517578,29.51000022888184,29.68000030517578,37535000.0,,0.002934767620288633,0.0029390824949521756,0.10197510096797831,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-25,21.30816602706909,29.90249967575073,29.96500015258789,29.45499992370605,29.605000495910645,37316650.0,,0.002926179962085007,0.002930469596876048,0.1009011262094864,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-26,21.370515823364254,29.989999771118164,30.0,29.399999618530277,29.530000686645508,37098300.0,"Addressing a Shortage of Hotel Rooms, Not People : Demand for hotel rooms is soaring in India, pushing peak season rates for basic rooms into the stratosphere.Verizon to Allow Ads on Its Mobile Phones : The move is a symbolic advance toward the widespread appearance of marketing messages on the smallest of screens.",0.0010003563479316843,0.0029219070310470803,0.10180755746370033,"[{'label': 'positive', 'score': 0.9995860457420349}, {'label': 'negative', 'score': 0.00024125045456457883}, {'label': 'neutral', 'score': 0.00017272200784645975}]","(0.00017272200784645975, 0.9995860457420349, 0.00024125045456457883)",0.9995174157467348,0.9995860457420349,0,0,"[{'label': 'positive', 'score': 0.7545008659362793}, {'label': 'neutral', 'score': 0.22533026337623596}, {'label': 'negative', 'score': 0.02016880363225937}]","(0.22533026337623596, 0.7545008659362793, 0.02016880363225937)",0.9479292802479472,0.7545008659362793,0,0,"[{'label': 'positive', 'score': 0.731120765209198}, {'label': 'neutral', 'score': 0.15682080388069153}, {'label': 'negative', 'score': 0.1120583787560463}]","(0.15682080388069153, 0.731120765209198, 0.1120583787560463)",0.7342003071160752,0.731120765209198,0,0
2006-12-27,21.391889572143555,30.020000457763672,30.1299991607666,29.90999984741211,29.989999771118164,31248400.0,,-0.0013324755135704486,0.0009998563249599473,0.01373759733035429,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-28,21.363391876220703,29.979999542236328,30.030000686645508,29.809999465942383,29.86000061035156,26690600.0,"Google Wins Dismissal of Patent Lawsuit : Google won a dismissal of a lawsuit filed by a Wisconsin company over four patents covering database search technology.Considering a Media Center PC : I see lots of machines with ""Windows XP Media Center Edition 2005."" What is the difference between this and good old XP?Brilliant Ideas That Found a Welcome : A top 10 list — not of the greatest tech products, but of the greatest individual features that surfaced in 2006.",-0.004002632879153739,-0.0013333640484558982,0.02994521175314906,"[{'label': 'positive', 'score': 0.9990045428276062}, {'label': 'negative', 'score': 0.0005217523430474102}, {'label': 'neutral', 'score': 0.0004737653653137386}]","(0.0004737653653137386, 0.9990045428276062, 0.0005217523430474102)",0.9989560007664264,0.9990045428276062,0,0,"[{'label': 'neutral', 'score': 0.7063664793968201}, {'label': 'positive', 'score': 0.2757076621055603}, {'label': 'negative', 'score': 0.017925847321748734}]","(0.7063664793968201, 0.2757076621055603, 0.017925847321748734)",0.87790325867977,0.2757076621055603,0,1,"[{'label': 'positive', 'score': 0.9892705678939819}, {'label': 'neutral', 'score': 0.00981863122433424}, {'label': 'negative', 'score': 0.0009108047815971076}]","(0.00981863122433424, 0.9892705678939819, 0.0009108047815971076)",0.9981603273769208,0.9892705678939819,0,0
2006-12-29,21.277881622314453,29.86000061035156,30.149999618530277,29.82999992370605,29.86000061035156,41739800.0,,0.0,-0.004010664853998308,0.04731379812384459,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-30,21.277881622314453,29.86000061035156,30.16999969482422,29.743999862670897,29.870000457763677,48778860.0,,0.0,0.0,0.041240109110157394,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2006-12-31,21.277881622314453,29.86000061035156,30.189999771118163,29.657999801635743,29.88000030517578,55817920.0,,0.0,0.0,0.030831545283980223,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2007-01-01,21.277881622314453,29.86000061035156,30.20999984741211,29.571999740600585,29.89000015258789,62856980.0,,0.0,0.0,0.02766854687745292,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
