Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_predictions
2010-01-30,19.697250366210938,27.040000279744465,27.900000254313152,26.739999771118164,27.536666870117188,20630700.0,,0.009615369467792734,0.009661895617080926,0.3221916664410383,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-01-31,19.88664436340332,27.299999872843426,27.95000012715657,26.82999992370605,27.24333381652832,20095300.0,,0.009523794663368834,0.009569436012821493,0.3222163337869493,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-01,20.076038360595703,27.559999465942383,28.0,26.920000076293945,26.950000762939453,19559900.0,"Pfizer Inc. (PFE) Price Target Raised | Top Mutual-Fund Families' Investment Ideas For 2010 : Barron's Reports | Return On Bonds Top Equities and Commodities (MS) | Swap Rates To Increase In India, (MS) | Morgan Stanley Plans Trader Employment Drive (MS) | Company News for February 1, 2010 - Corporate Summary",0.018142235474927437,0.009478729234295812,0.2744249669351535,"[{'label': 'positive', 'score': 0.9994677901268005}, {'label': 'neutral', 'score': 0.0003219817008357495}, {'label': 'negative', 'score': 0.0002102280268445611}]","(0.0003219817008357495, 0.9994677901268005, 0.0002102280268445611)",0.9995794085234907,0.9994677901268005,0,"[{'label': 'positive', 'score': 0.5855576992034912}, {'label': 'neutral', 'score': 0.35432785749435425}, {'label': 'negative', 'score': 0.06011452153325081}]","(0.35432785749435425, 0.5855576992034912, 0.06011452153325081)",0.8137924488538245,0.5855576992034912,0,"[{'label': 'positive', 'score': 0.9971938133239746}, {'label': 'neutral', 'score': 0.0025094097945839167}, {'label': 'negative', 'score': 0.00029680272564291954}]","(0.0025094097945839167, 0.9971938133239746, 0.00029680272564291954)",0.9994049012173801,0.9971938133239746,0
2010-02-02,20.440265655517575,28.059999465942383,28.209999084472656,27.51000022888184,27.600000381469727,20992500.0,"Acorda Therapeutics Rallying On Heavy Volume (ACOR) | Leap Wireless Mulls Sale/Merger - Analyst Blog | The Dow Chemical Company (DOW) Beats Estimates, Morgan Stanley(MS) Reiterates 'Overweight' Rating  | Top 5 Stocks In The Financial Sector With The Lowest Forward P/E (AIG, GS, MS, MAC, GNW)",-0.006058449021008605,0.017979628874152862,0.2747839095656579,"[{'label': 'positive', 'score': 0.997894823551178}, {'label': 'negative', 'score': 0.0017012585885822773}, {'label': 'neutral', 'score': 0.00040394754614681005}]","(0.00040394754614681005, 0.997894823551178, 0.0017012585885822773)",0.9965961079300341,0.997894823551178,0,"[{'label': 'negative', 'score': 0.9274804592132568}, {'label': 'neutral', 'score': 0.052752938121557236}, {'label': 'positive', 'score': 0.019766539335250854}]","(0.052752938121557236, 0.019766539335250854, 0.9274804592132568)",-0.9582652901185442,-0.9274804592132568,0,"[{'label': 'positive', 'score': 0.9965423941612244}, {'label': 'neutral', 'score': 0.0029768527019768953}, {'label': 'negative', 'score': 0.0004807164950761944}]","(0.0029768527019768953, 0.9965423941612244, 0.0004807164950761944)",0.9990356963846911,0.9965423941612244,0
2010-02-03,20.31642341613769,27.88999938964844,28.43000030517578,27.690000534057617,28.15999984741211,18498800.0,"Zacks Analyst Blog Highlights: D.R. Horton, Leap Wireless, MetroPCS, Verizon and AT&T - Press Releases",-0.04517749216407285,-0.006076875886459124,0.13863817329177194,"[{'label': 'neutral', 'score': 0.9998818635940552}, {'label': 'negative', 'score': 6.602527719223872e-05}, {'label': 'positive', 'score': 5.206190326134674e-05}]","(0.9998818635940552, 5.206190326134674e-05, 6.602527719223872e-05)",-0.1182463149450869,-6.602527719223872e-05,0,"[{'label': 'neutral', 'score': 0.9376111030578613}, {'label': 'negative', 'score': 0.03280043974518776}, {'label': 'positive', 'score': 0.02958846464753151}]","(0.9376111030578613, 0.02958846464753151, 0.03280043974518776)",-0.05148311432811577,-0.03280043974518776,0,"[{'label': 'neutral', 'score': 0.9995841383934021}, {'label': 'positive', 'score': 0.00030362760298885405}, {'label': 'negative', 'score': 0.00011227012146264315}]","(0.9995841383934021, 0.00030362760298885405, 0.00011227012146264315)",0.46010706545360625,0.00030362760298885405,0
2010-02-04,19.398576736450195,26.6299991607666,27.649999618530277,26.5,27.61000061035156,29785300.0,"Latest Market Developments (IRWD, MS, JPM, CS, ICG)",0.02365756995754631,-0.046229811443898185,0.4072145793838653,"[{'label': 'neutral', 'score': 0.9998787641525269}, {'label': 'negative', 'score': 6.935685814823955e-05}, {'label': 'positive', 'score': 5.189647708903067e-05}]","(0.9998787641525269, 5.189647708903067e-05, 6.935685814823955e-05)",-0.1439991817548125,-6.935685814823955e-05,1,"[{'label': 'neutral', 'score': 0.9364086389541626}, {'label': 'positive', 'score': 0.03527267649769783}, {'label': 'negative', 'score': 0.028318678960204124}]","(0.9364086389541626, 0.03527267649769783, 0.028318678960204124)",0.10935444743110272,0.03527267649769783,1,"[{'label': 'neutral', 'score': 0.9995490908622742}, {'label': 'positive', 'score': 0.00030678510665893555}, {'label': 'negative', 'score': 0.00014411527081392705}]","(0.9995490908622742, 0.00030678510665893555, 0.00014411527081392705)",0.3607666881024041,0.00030678510665893555,0
2010-02-05,19.857501983642575,27.26000022888184,27.290000915527344,26.149999618530277,26.57999992370605,25551300.0,,-0.008070430935076978,0.023382066353383423,0.4443110197926001,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-06,19.69724527994792,27.040000279744465,27.37333424886068,26.229999542236328,26.75,21873366.666666668,,-0.008136092709369103,-0.008103173144296233,0.43742888837359356,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-07,19.53698857625325,26.820000330607098,27.45666758219401,26.309999465942383,26.920000076293945,18195433.333333336,,-0.00820283170863001,-0.008169371339923666,0.3924479033269254,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-08,19.376731872558597,26.600000381469727,27.540000915527344,26.38999938964844,27.09000015258789,14517500.0,"Stock Falls In Emerging Countries Could Mirror 2004 Rally (CS, GS, MS) | Wall Street’s New Stars: Barron’s (JEF, BPSG) | Company News for February 8, 2010 - Corporate Summary",0.019924765853239768,-0.008236660051798508,0.39171960261507516,"[{'label': 'negative', 'score': 0.7842605113983154}, {'label': 'positive', 'score': 0.1778687834739685}, {'label': 'neutral', 'score': 0.03787072375416756}]","(0.03787072375416756, 0.1778687834739685, 0.7842605113983154)",-0.6302601232039622,-0.7842605113983154,0,"[{'label': 'neutral', 'score': 0.7032076120376587}, {'label': 'negative', 'score': 0.24097254872322083}, {'label': 'positive', 'score': 0.0558198019862175}]","(0.7032076120376587, 0.0558198019862175, 0.24097254872322083)",-0.6238460873213982,-0.24097254872322083,0,"[{'label': 'negative', 'score': 0.623506486415863}, {'label': 'positive', 'score': 0.26985859870910645}, {'label': 'neutral', 'score': 0.1066349521279335}]","(0.1066349521279335, 0.26985859870910645, 0.623506486415863)",-0.39586043107705077,-0.623506486415863,0
2010-02-09,19.762805938720703,27.1299991607666,27.299999237060547,26.59000015258789,26.86000061035156,19517300.0,"Biogen Beats & Guides Higher - Analyst Blog | Caterpillar Inc. (CAT) Soars On Upgrade By Morgan Stanley (MS) | Morgan Stanley Calls Purchased | Caterpillar Inc. (CAT) Upgraded By Morgan Stanley | Stock Market News for February 9, 2010 - Market News | China's Sovereign Wealth Fund Loads Up On GLD, USO",0.014006674525252727,0.019728865608441316,0.25926854077931283,"[{'label': 'positive', 'score': 0.9993917942047119}, {'label': 'neutral', 'score': 0.0003806159656960517}, {'label': 'negative', 'score': 0.00022757321130484343}]","(0.0003806159656960517, 0.9993917942047119, 0.00022757321130484343)",0.9995446802678641,0.9993917942047119,0,"[{'label': 'positive', 'score': 0.7051845192909241}, {'label': 'neutral', 'score': 0.23970457911491394}, {'label': 'negative', 'score': 0.055110909044742584}]","(0.23970457911491394, 0.7051845192909241, 0.055110909044742584)",0.8550276458576537,0.7051845192909241,0,"[{'label': 'positive', 'score': 0.9967819452285767}, {'label': 'neutral', 'score': 0.00286677828989923}, {'label': 'negative', 'score': 0.00035121035762131214}]","(0.00286677828989923, 0.9967819452285767, 0.00035121035762131214)",0.9992955597642025,0.9967819452285767,0
2010-02-10,20.03961944580078,27.51000022888184,27.75,27.030000686645508,27.07999992370605,13858300.0,"Lions Gate Entertainment Corp.’s (LGF) Third-Quarter Review | Stock Market News for February 10, 2010 - Market News | Investors Rap Morgan Stanley (MS) Pay",-0.014176640727141643,0.013909487519371815,0.21971665459873954,"[{'label': 'neutral', 'score': 0.9998738765716553}, {'label': 'negative', 'score': 7.868926331866533e-05}, {'label': 'positive', 'score': 4.7410212573595345e-05}]","(0.9998738765716553, 4.7410212573595345e-05, 7.868926331866533e-05)",-0.24805060071617416,-7.868926331866533e-05,1,"[{'label': 'neutral', 'score': 0.9302939772605896}, {'label': 'negative', 'score': 0.046099137514829636}, {'label': 'positive', 'score': 0.02360684424638748}]","(0.9302939772605896, 0.02360684424638748, 0.046099137514829636)",-0.3226737892522787,-0.046099137514829636,1,"[{'label': 'neutral', 'score': 0.9995307922363281}, {'label': 'positive', 'score': 0.0003156570892315358}, {'label': 'negative', 'score': 0.00015360851830337197}]","(0.9995307922363281, 0.0003156570892315358, 0.00015360851830337197)",0.3453237746942905,0.0003156570892315358,0
2010-02-11,19.755523681640625,27.1200008392334,27.530000686645508,26.8799991607666,27.399999618530277,18823500.0,Altucher Says Bailouts Were Essential ,0.0014748896364651376,-0.014278089239055075,0.2406705118823437,"[{'label': 'neutral', 'score': 0.9998235106468201}, {'label': 'positive', 'score': 0.00010163405386265367}, {'label': 'negative', 'score': 7.485017704311758e-05}]","(0.9998235106468201, 0.00010163405386265367, 7.485017704311758e-05)",0.15176356936862298,0.00010163405386265367,1,"[{'label': 'neutral', 'score': 0.46482256054878235}, {'label': 'positive', 'score': 0.37441912293434143}, {'label': 'negative', 'score': 0.16075833141803741}]","(0.46482256054878235, 0.37441912293434143, 0.16075833141803741)",0.3992335435259621,0.37441912293434143,0,"[{'label': 'neutral', 'score': 0.9130480289459229}, {'label': 'positive', 'score': 0.08508824557065964}, {'label': 'negative', 'score': 0.0018636847380548716}]","(0.9130480289459229, 0.08508824557065964, 0.0018636847380548716)",0.9571329875843345,0.08508824557065964,0
2010-02-12,19.78465461730957,27.15999984741211,27.299999237060547,26.450000762939453,26.61000061035156,16628700.0,,0.006075109086156605,0.0014738030550058736,0.2279583676498468,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-13,19.90484952926636,27.324999809265137,27.457499504089355,26.67750072479248,26.82000064849853,16412850.0,"Discover Pays $775 Million To Morgan Stanley (DFS, MS)",0.0060384249955998115,0.006056730009984771,0.20709980782603196,"[{'label': 'neutral', 'score': 0.9998347759246826}, {'label': 'positive', 'score': 8.585485920775682e-05}, {'label': 'negative', 'score': 7.939345232443884e-05}]","(0.9998347759246826, 8.585485920775682e-05, 7.939345232443884e-05)",0.03910119760624053,8.585485920775682e-05,1,"[{'label': 'neutral', 'score': 0.937670886516571}, {'label': 'positive', 'score': 0.04784414544701576}, {'label': 'negative', 'score': 0.014484986662864685}]","(0.937670886516571, 0.04784414544701576, 0.014484986662864685)",0.535209743099615,0.04784414544701576,0,"[{'label': 'neutral', 'score': 0.9944156408309937}, {'label': 'positive', 'score': 0.005411740392446518}, {'label': 'negative', 'score': 0.00017257928266189992}]","(0.9944156408309937, 0.005411740392446518, 0.00017257928266189992)",0.9381914744490163,0.005411740392446518,0
2010-02-14,20.025044441223145,27.489999771118164,27.614999771118164,26.905000686645508,27.030000686645508,16197000.0,,0.006002181274165741,0.006020266768781437,0.16605435068570715,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-15,20.14523935317993,27.65499973297119,27.772500038146973,27.13250064849853,27.24000072479248,15981150.0,,0.005966370039639068,0.005984239939775053,0.13958006670389553,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2010-02-16,20.26543426513672,27.81999969482422,27.93000030517578,27.36000061035156,27.450000762939453,15765300.0,Chesapeake Midstream Plans IPO | Is Morgan Stanley (MS) Mighty Sick?,-0.015456517249918478,0.0059486417347165595,0.032156701971165436,"[{'label': 'negative', 'score': 0.9061604142189026}, {'label': 'neutral', 'score': 0.09253942221403122}, {'label': 'positive', 'score': 0.0013001908082515001}]","(0.09253942221403122, 0.0013001908082515001, 0.9061604142189026)",-0.9971344413166837,-0.9061604142189026,1,"[{'label': 'negative', 'score': 0.8373369574546814}, {'label': 'neutral', 'score': 0.14059317111968994}, {'label': 'positive', 'score': 0.022069936618208885}]","(0.14059317111968994, 0.022069936618208885, 0.8373369574546814)",-0.9486391445765222,-0.8373369574546814,1,"[{'label': 'negative', 'score': 0.9160750508308411}, {'label': 'neutral', 'score': 0.08224552869796753}, {'label': 'positive', 'score': 0.0016794338589534163}]","(0.08224552869796753, 0.0016794338589534163, 0.9160750508308411)",-0.9963401238850473,-0.9160750508308411,1
