Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_adjusted_predictions,DistRoBERTa_raw_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_adjusted_predictions,FinBERT_raw_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_adjusted_predictions,DeBERTa_raw_predictions
2009-08-08,17.243330001831055,28.880407333374023,29.26208559672038,28.31106821695964,28.533715565999348,15454506.333333334,,0.0055065989831624045,0.005521816188417959,0.22514991137300913,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-09,17.33828353881836,29.039440155029297,29.421119054158527,28.520991643269856,28.718193689982098,17252734.666666668,,0.0054764424109509146,0.005491493096316396,0.21511178807032127,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-10,17.433237075805664,29.19847297668457,29.58015251159668,28.73091506958008,28.902671813964844,19050963.0,"ParagonReport.com Complimentary Market Update on Freddie Mac (NYSE: FRE), Best Buy Co. Inc. (NYSE: BBY), American Express Company (NYSE: AXP), and Merck & Co. Inc. (NYSE: MRK)",-0.008823516539178034,0.005461501225084357,0.18877613466062323,"[{'label': 'neutral', 'score': 0.999806821346283}, {'label': 'positive', 'score': 0.00012740064994432032}, {'label': 'negative', 'score': 6.57453783787787e-05}]","(0.999806821346283, 0.00012740064994432032, 6.57453783787787e-05)",0.31921583943938675,0.00012740064994432032,1,1,"[{'label': 'neutral', 'score': 0.9380431175231934}, {'label': 'positive', 'score': 0.03459717333316803}, {'label': 'negative', 'score': 0.02735968865454197}]","(0.9380431175231934, 0.03459717333316803, 0.02735968865454197)",0.11681490066526797,0.03459717333316803,1,1,"[{'label': 'neutral', 'score': 0.9974028468132019}, {'label': 'positive', 'score': 0.002403208753094077}, {'label': 'negative', 'score': 0.00019393826369196177}]","(0.9974028468132019, 0.002403208753094077, 0.00019393826369196177)",0.8506528414152236,0.002403208753094077,0,1
2009-08-11,17.27941131591797,28.94083976745605,29.370229721069336,28.76908493041992,29.064884185791016,11423829.0,,0.01351799060654773,-0.008862674270665978,0.19071393609599863,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-12,17.512998580932617,29.332061767578125,29.57061004638672,28.625953674316406,28.950382232666016,12899518.0,,0.007807419838464844,0.01342743772084439,0.12817750701984376,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-13,17.649730682373047,29.56106948852539,29.56106948852539,27.375953674316406,29.322519302368164,14137939.0,,0.0,0.0077770996489121245,0.13061082930856774,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-14,17.649730682373047,29.56106948852539,29.666030883789062,29.12213706970215,29.58015251159668,16942178.0,,-0.0010759741224223174,0.0,0.13417537415691194,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-15,17.630738576253254,29.52926254272461,29.748727798461918,29.128498077392575,29.45292599995931,17822882.0,,-0.0010771330897532967,-0.0010765533981394577,0.13635081492432904,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-16,17.611746470133465,29.497455596923828,29.83142471313477,29.134859085083008,29.32569948832194,18703586.0,,-0.0010782945565006043,-0.0010777136145055646,0.10364644660627147,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-17,17.592754364013672,29.465648651123047,29.914121627807617,29.14122009277344,29.19847297668457,19584290.0,"BenchmarkJournal.com Free Analyst Review for ABK, EQR, KMB, BBD, FIG and MRK | Trends in the U.K. and Irish Pharmaceutical and Biotechnology Industry, an Industrial Info News Alert",-0.005505199668109992,-0.0010788763343321291,0.06139874011656946,"[{'label': 'neutral', 'score': 0.9998859167098999}, {'label': 'negative', 'score': 6.302202382357791e-05}, {'label': 'positive', 'score': 5.0982696848222986e-05}]","(0.9998859167098999, 5.0982696848222986e-05, 6.302202382357791e-05)",-0.10560375837430437,-6.302202382357791e-05,1,1,"[{'label': 'neutral', 'score': 0.8902214169502258}, {'label': 'positive', 'score': 0.0945655032992363}, {'label': 'negative', 'score': 0.015213117934763432}]","(0.8902214169502258, 0.0945655032992363, 0.015213117934763432)",0.7228400618671325,0.0945655032992363,0,1,"[{'label': 'neutral', 'score': 0.9992152452468872}, {'label': 'positive', 'score': 0.0006896001868881285}, {'label': 'negative', 'score': 9.514349221717566e-05}]","(0.9992152452468872, 0.0006896001868881285, 9.514349221717566e-05)",0.757517021798379,0.0006896001868881285,0,1
2009-08-18,17.49590492248535,29.30343437194824,29.45610618591309,28.912214279174805,29.45610618591309,12926032.0,,0.025073292509574314,-0.005520409126222894,0.03426319440130402,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0
2009-08-19,17.934579849243164,30.03816795349121,30.45801544189453,29.055343627929688,29.255725860595703,21322294.0,,-0.0044473015498279825,0.024764114921408405,0.19376543736967117,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-20,17.854835510253906,29.904579162597656,30.19083976745605,29.56106948852539,30.19083976745605,16164562.0,,0.03892793571267649,-0.004457220213816616,0.19985899880864655,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0
2009-08-21,18.549884796142575,31.068702697753903,31.22137451171875,30.00954246520996,30.200382232666016,21721372.0,,-0.0006142610723948646,0.038189350436048417,0.31595203060957205,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-22,18.53848648071289,31.049618403116863,31.31043306986491,30.283079147338867,30.62659072875977,19223324.33333333,,-0.0006146386209735478,-0.0006144498080199362,0.3149064059890955,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-23,18.527088165283203,31.030534108479817,31.399491628011067,30.556615829467773,31.05279922485352,16725276.666666668,,-0.0006150166339491997,-0.000614827588725967,0.30082183287842307,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-24,18.51568984985352,31.011449813842773,31.488550186157227,30.83015251159668,31.479007720947266,14227229.0,,0.013846174757737648,-0.000615205834257469,0.28353476813284423,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-25,18.772062301635746,31.44083976745605,31.5362606048584,31.011449813842773,31.402671813964844,20081566.0,,-0.008194221628112631,0.013751192238817331,0.2687827471148164,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-26,18.618244171142575,31.18320655822754,31.469465255737305,30.982824325561523,31.31679344177246,10438080.0,,0.005813940330593195,-0.008227978797788603,0.1268030289603283,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-27,18.72648811340332,31.364503860473636,31.488550186157227,30.73473358154297,31.10687065124512,10302154.0,,-0.016732574058930787,0.005797104602603488,0.130614276553831,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-28,18.41314125061035,30.83969497680664,31.412214279174805,30.648855209350582,31.412214279174805,12640452.0,,0.0011344837159015667,-0.016874145029330465,0.1891508065613314,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-29,18.434030532836918,30.8746821085612,31.33905855814616,30.661577860514324,31.20547103881836,12950066.0,,0.001133198121086304,0.001133840675550621,0.18991718357040174,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-30,18.45491981506348,30.909669240315758,31.265902837117512,30.67430051167806,30.998727798461918,13259680.0,,0.0011319154366401596,0.0011325565367444742,0.14430708656783708,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-08-31,18.47580909729004,30.944656372070312,31.192747116088867,30.6870231628418,30.79198455810547,13569294.0,,-0.01973482104685972,0.0011312753033680286,0.13983916888565612,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2009-09-01,18.11119842529297,30.333969116210938,31.040075302124023,30.209924697875977,30.81106948852539,16841465.0,,-0.030827284859356433,-0.019932153152088173,0.17072446647356032,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0
2009-09-02,17.76523208618164,29.398855209350582,29.96183204650879,29.341602325439453,29.93320655822754,14240853.0,,-0.018500509976113626,-0.03131244237511981,0.24123797497068677,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
