Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_predictions
2011-04-30,11.069342931111654,11.293333053588867,11.43666648864746,11.149999618530272,11.423333168029783,31647700.0,,-0.0023612728951509787,-0.0023584894710631586,0.33822478960594554,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-01,11.043205897013346,11.266666412353516,11.423333168029783,11.149999618530272,11.396666526794434,26616600.0,,-0.0023668617015333293,-0.00236406509629224,0.2568656220304073,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-02,11.01706886291504,11.239999771118164,11.40999984741211,11.149999618530272,11.369999885559082,21585500.0,,-0.030249124511687486,-0.002369667146297827,0.1769201794195715,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0
2011-05-03,10.68381404876709,10.899999618530272,11.229999542236328,10.800000190734863,11.199999809265137,37000000.0,,-0.014678885597399827,-0.030716069864517505,0.19758528007211718,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-04,10.526986122131348,10.739999771118164,10.979999542236328,10.600000381469728,10.869999885559082,29570000.0,,0.01582868528089798,-0.014787686468314128,0.19853479718837483,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-05,10.693615913391112,10.90999984741211,11.06999969482422,10.600000381469728,10.670000076293944,35304000.0,,-0.003666357691335387,0.015704718089361098,0.2728259985425851,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-06,10.654407501220703,10.869999885559082,11.130000114440918,10.869999885559082,11.100000381469728,22662600.0,,-0.012572825873310434,-0.003673095253946852,0.2716084696041386,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-07,10.520451545715332,10.733333269755043,11.039999961853027,10.663333257039389,11.006666819254557,31667400.0,,-0.012732914591326416,-0.012652532646164946,0.26996840223544083,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-08,10.38649559020996,10.59666665395101,10.949999809265137,10.456666628519692,10.913333257039389,40672200.0,,-0.012897132680216972,-0.012814672904175694,0.20139322355418868,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-09,10.25253963470459,10.460000038146973,10.859999656677246,10.25,10.81999969482422,49677000.0,Micron Technology Loses 5% (MU) | Morgan Stanley Maintains Overweight Rating On Micron Technology,0.016252397291966147,-0.012981022770919063,0.19657675667586424,"[{'label': 'negative', 'score': 0.9972846508026123}, {'label': 'neutral', 'score': 0.002213071333244443}, {'label': 'positive', 'score': 0.0005022834520787001}]","(0.002213071333244443, 0.0005022834520787001, 0.9972846508026123)",-0.9989932049922985,-0.9972846508026123,0,"[{'label': 'negative', 'score': 0.958740770816803}, {'label': 'positive', 'score': 0.02889741025865078}, {'label': 'neutral', 'score': 0.012361827306449413}]","(0.012361827306449413, 0.02889741025865078, 0.958740770816803)",-0.9414817879414423,-0.958740770816803,0,"[{'label': 'negative', 'score': 0.9360072016716003}, {'label': 'neutral', 'score': 0.06098328158259392}, {'label': 'positive', 'score': 0.0030095605179667473}]","(0.06098328158259392, 0.0030095605179667473, 0.9360072016716003)",-0.99358997487766,-0.9360072016716003,0
2011-05-10,10.419169425964355,10.630000114440918,10.710000038146973,10.380000114440918,10.5,24391600.0,,-0.02069616788902351,0.016121740835985235,0.1993840513561104,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-11,10.203531265258787,10.40999984741211,10.93000030517578,10.380000114440918,10.6899995803833,40700000.0,,0.024015370188708474,-0.020913335150641223,0.22675430630966012,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-12,10.44857406616211,10.65999984741211,10.720000267028809,10.229999542236328,10.390000343322754,30700000.0,,-0.02439026572265446,0.02373153645457849,0.31587742395108215,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-13,10.193729400634766,10.399999618530272,10.670000076293944,10.359999656677246,10.65999984741211,30547500.0,"UPDATE: Rambus Receives Decisions from Court of Appeals for the Federal Circuit    | Options Volume Explodes on Rambus Inc. (RMBS) | UPDATE: Rambus Volatile, Hits Two Circuit Breakers after Micron/Hynix Lower Court Case | Deutsche Bank Reports on Micron Technology (MU) | Sterne Agee Reiterates $17 Price Target On Micron Technology",0.004807710823929057,-0.02469263495609257,0.35215894352188504,"[{'label': 'negative', 'score': 0.7430299520492554}, {'label': 'neutral', 'score': 0.24615247547626495}, {'label': 'positive', 'score': 0.010817580856382847}]","(0.24615247547626495, 0.010817580856382847, 0.7430299520492554)",-0.9713003481892752,-0.7430299520492554,0,"[{'label': 'negative', 'score': 0.9571986794471741}, {'label': 'positive', 'score': 0.026312435045838356}, {'label': 'neutral', 'score': 0.016488945111632347}]","(0.016488945111632347, 0.026312435045838356, 0.9571986794471741)",-0.9464928567494592,-0.9571986794471741,0,"[{'label': 'positive', 'score': 0.6744388341903687}, {'label': 'neutral', 'score': 0.26696670055389404}, {'label': 'negative', 'score': 0.05859449505805969}]","(0.26696670055389404, 0.6744388341903687, 0.05859449505805969)",0.8401314299906771,0.6744388341903687,0
2011-05-14,10.242737770080566,10.449999809265137,10.736666679382324,10.34666633605957,10.56666660308838,33252500.0,,0.0047847073346865,0.004796190691135176,0.3453399329964165,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-15,10.291746139526367,10.5,10.803333282470703,10.333333015441896,10.473333358764648,35957500.0,,0.004761922927129847,0.004773297004797884,0.3200382186109392,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-16,10.340754508972168,10.550000190734863,10.869999885559082,10.31999969482422,10.380000114440918,38662500.0,"Consumer Now in Question  05-16-2011 | Overall Trend is Intact  05-16-2011 | OCZ Technology Group Up Nearly 6% On Sector Deals (OCZ, SNDK, MU) | Micron Moving On Rumors, Call Buying (MU)",-0.05781996202116402,0.0047506208377316225,0.2755925691260593,"[{'label': 'positive', 'score': 0.999616265296936}, {'label': 'neutral', 'score': 0.00019396017887629569}, {'label': 'negative', 'score': 0.00018971029203385115}]","(0.00019396017887629569, 0.999616265296936, 0.00018971029203385115)",0.9996205057847907,0.999616265296936,0,"[{'label': 'positive', 'score': 0.9495734572410583}, {'label': 'neutral', 'score': 0.031065937131643295}, {'label': 'negative', 'score': 0.019360607489943504}]","(0.031065937131643295, 0.9495734572410583, 0.019360607489943504)",0.960037306572933,0.9495734572410583,0,"[{'label': 'positive', 'score': 0.9983164072036743}, {'label': 'neutral', 'score': 0.0013993189204484224}, {'label': 'negative', 'score': 0.00028426203061826527}]","(0.0013993189204484224, 0.9983164072036743, 0.00028426203061826527)",0.9994306792707515,0.9983164072036743,0
2011-05-17,9.742853164672852,9.9399995803833,10.489999771118164,9.789999961853027,10.420000076293944,74861800.0,"Benzinga's Top ETF Decliners, May 17th (TVIX, SOXL, BZQ, TMV) | Benzinga's Top ETF Gainers, May 17th (DAG, SOXS, TMF, UBR) | Benzinga's Top ETF Gainers, May 17th (DAG, SOXS, TMF, UBR) | Semiconductors Throttled!  | Micron Technology Completely Falls Apart  | Micron Technology Down 6% (MU)",0.012072519547206229,-0.05955889954768725,0.4523025943133669,"[{'label': 'negative', 'score': 0.9954017400741577}, {'label': 'neutral', 'score': 0.0040681324899196625}, {'label': 'positive', 'score': 0.000530088902451098}]","(0.0040681324899196625, 0.000530088902451098, 0.9954017400741577)",-0.9989354915928417,-0.9954017400741577,0,"[{'label': 'negative', 'score': 0.961218535900116}, {'label': 'neutral', 'score': 0.025837367400527}, {'label': 'positive', 'score': 0.012944109737873077}]","(0.025837367400527, 0.012944109737873077, 0.961218535900116)",-0.9734251568855921,-0.961218535900116,0,"[{'label': 'neutral', 'score': 0.6196082830429077}, {'label': 'negative', 'score': 0.3591196537017822}, {'label': 'positive', 'score': 0.021272016689181328}]","(0.6196082830429077, 0.021272016689181328, 0.3591196537017822)",-0.8881572949937725,-0.3591196537017822,0
2011-05-18,9.8604736328125,10.0600004196167,10.100000381469728,9.789999961853027,10.029999732971191,37498700.0,"Key Takeaways From Dell, HP Recent Earnings Reports | More Weakness In Micron  | Benzinga's Top Pre-Market NASDAQ Gainers (SODA, DELL, RIMM, MU) | Auriga Discontinues Coverage Of Micron Technologies",0.010934359054572962,0.01200022792947176,0.4721607967973945,"[{'label': 'negative', 'score': 0.9958534240722656}, {'label': 'neutral', 'score': 0.0031865767668932676}, {'label': 'positive', 'score': 0.0009600790217518806}]","(0.0031865767668932676, 0.0009600790217518806, 0.9958534240722656)",-0.9980737038196776,-0.9958534240722656,0,"[{'label': 'negative', 'score': 0.9012663960456848}, {'label': 'neutral', 'score': 0.056976210325956345}, {'label': 'positive', 'score': 0.041757356375455856}]","(0.056976210325956345, 0.041757356375455856, 0.9012663960456848)",-0.9114394387877356,-0.9012663960456848,0,"[{'label': 'negative', 'score': 0.5553861856460571}, {'label': 'neutral', 'score': 0.41733652353286743}, {'label': 'positive', 'score': 0.027277303859591484}]","(0.41733652353286743, 0.027277303859591484, 0.5553861856460571)",-0.9063703000071809,-0.5553861856460571,0
2011-05-19,9.968290328979492,10.170000076293944,10.210000038146973,9.949999809265137,10.119999885559082,34770900.0,,-0.016715838251585624,0.010875011179337387,0.48328402255070335,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-20,9.80166244506836,10.0,10.170000076293944,9.93000030517578,10.100000381469728,21763200.0,,-0.00966666539510097,-0.016857124568285507,0.47888478702970205,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-21,9.706912994384766,9.90333334604899,10.056666692097982,9.81000010172526,10.003333727518717,23707100.0,,-0.009761021927992997,-0.009713690903661623,0.46198817364227623,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-05-22,9.612163543701172,9.806666692097982,9.943333307902018,9.68999989827474,9.906667073567707,25651000.0,,-0.009857238650611166,-0.009808972991934263,0.21007965869549936,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
