Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_predictions
2011-03-27,50.0776596069336,56.63333257039388,57.13999938964844,56.57666651407877,57.02000045776367,49926366.66666667,,-0.0018246108149924112,-0.0018229482347466536,0.12728503890695067,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-03-28,49.986289978027344,56.52999877929688,57.09999847412109,56.5,57.09000015258789,37824000.0,"Stocks Give Back Gains At The Close; Finish Lower (SPY, QQQQ, GLD, USO, TLT, UUP) | Five Critical ETFs For Q1 Earnings | Nasdaq Now Negative (QQQ) | U.S. Indices Are Moving Lower On Strong Volume (SPY, QQQ, DIA)",0.009729401444091845,-0.001826277444914712,0.13367226555503883,"[{'label': 'negative', 'score': 0.9980904459953308}, {'label': 'positive', 'score': 0.0010320496512576938}, {'label': 'neutral', 'score': 0.0008774647722020745}]","(0.0008774647722020745, 0.0010320496512576938, 0.9980904459953308)",-0.9979340878505797,-0.9980904459953308,0,"[{'label': 'negative', 'score': 0.9695857763290405}, {'label': 'neutral', 'score': 0.01827370561659336}, {'label': 'positive', 'score': 0.012140516191720963}]","(0.01827370561659336, 0.012140516191720963, 0.9695857763290405)",-0.9752670040841058,-0.9695857763290405,0,"[{'label': 'neutral', 'score': 0.49092790484428406}, {'label': 'negative', 'score': 0.4460590183734894}, {'label': 'positive', 'score': 0.06301309913396835}]","(0.49092790484428406, 0.06301309913396835, 0.4460590183734894)",-0.7524394011500926,-0.4460590183734894,0
2011-03-29,50.472599029541016,57.08000183105469,57.08000183105469,56.22999954223633,56.400001525878906,47994800.0,"Stocks Rise In Broad Market Rally (SPY, QQQ, GLD, USO, TLT, UUP) | Doug Kass Shorting Nasdaq ETF (QQQ) | Markets Rally Off Open, VIX Spikes Lower (SPY, QQQ, DIA, VIXY)",0.004730144260778557,0.009682375594078661,0.07971944514872323,"[{'label': 'negative', 'score': 0.8988565802574158}, {'label': 'positive', 'score': 0.09844803810119629}, {'label': 'neutral', 'score': 0.002695414936169982}]","(0.002695414936169982, 0.09844803810119629, 0.8988565802574158)",-0.8025717793963003,-0.8988565802574158,0,"[{'label': 'negative', 'score': 0.8949494957923889}, {'label': 'positive', 'score': 0.06343891471624374}, {'label': 'neutral', 'score': 0.04161163419485092}]","(0.04161163419485092, 0.06343891471624374, 0.8949494957923889)",-0.8676133517045023,-0.8949494957923889,0,"[{'label': 'positive', 'score': 0.8240534663200378}, {'label': 'neutral', 'score': 0.17044013738632202}, {'label': 'negative', 'score': 0.005506411660462618}]","(0.17044013738632202, 0.8240534663200378, 0.005506411660462618)",0.9867244986007097,0.8240534663200378,0
2011-03-30,50.71134948730469,57.34999847412109,57.43000030517578,57.08000183105469,57.36000061035156,44935900.0,,0.00139497529526178,0.004718992281567766,0.08325752675411888,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-03-31,50.78209686279297,57.43000030517578,57.47999954223633,57.150001525878906,57.25,50004300.0,"Major Averages Closed Mixed In Quiet Session (SPY, QQQQ, GLD, USO, TLT, UUP) | Market Update (SPY, DIA, QQQ)",0.0005223538070253664,0.0013940032211325034,0.0774088559507529,"[{'label': 'neutral', 'score': 0.9997424483299255}, {'label': 'negative', 'score': 0.00019948040426243097}, {'label': 'positive', 'score': 5.7988254411611706e-05}]","(0.9997424483299255, 5.7988254411611706e-05, 0.00019948040426243097)",-0.5495509650747411,-0.00019948040426243097,0,"[{'label': 'neutral', 'score': 0.5585157871246338}, {'label': 'negative', 'score': 0.3796781599521637}, {'label': 'positive', 'score': 0.061806026846170425}]","(0.5585157871246338, 0.061806026846170425, 0.3796781599521637)",-0.7200079699597356,-0.3796781599521637,0,"[{'label': 'neutral', 'score': 0.9609834551811218}, {'label': 'positive', 'score': 0.03511656075716019}, {'label': 'negative', 'score': 0.0039000639226287603}]","(0.9609834551811218, 0.03511656075716019, 0.0039000639226287603)",0.8000819417549957,0.03511656075716019,0
2011-04-01,50.80861282348633,57.459999084472656,57.900001525878906,57.290000915527344,57.720001220703125,68031800.0,"Markets Giving Back Gains (SPY, QQQ)",-0.0011022080852551852,0.0005222174277655931,0.0708014223706441,"[{'label': 'positive', 'score': 0.999140739440918}, {'label': 'neutral', 'score': 0.000639080535620451}, {'label': 'negative', 'score': 0.00022021243057679385}]","(0.000639080535620451, 0.999140739440918, 0.00022021243057679385)",0.9995592935061863,0.999140739440918,0,"[{'label': 'neutral', 'score': 0.716022789478302}, {'label': 'positive', 'score': 0.21554195880889893}, {'label': 'negative', 'score': 0.06843520700931549}]","(0.716022789478302, 0.21554195880889893, 0.06843520700931549)",0.5180231705451719,0.21554195880889893,0,"[{'label': 'positive', 'score': 0.9971643090248108}, {'label': 'neutral', 'score': 0.0024324224796146154}, {'label': 'negative', 'score': 0.0004032842116430402}]","(0.0024324224796146154, 0.9971643090248108, 0.0004032842116430402)",0.9991914648904449,0.9971643090248108,0
2011-04-02,50.75261306762695,57.39666620890299,57.82666778564453,57.20000076293945,57.686667124430336,61574233.333333336,,-0.001103424288427246,-0.0011028159632999013,0.06788630026556215,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-03,50.69661331176758,57.333333333333336,57.75333404541016,57.11000061035156,57.653333028157554,55116666.66666667,,-0.001104643178540643,-0.0011040335092012904,0.038063958908096066,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-04,50.6406135559082,57.27000045776367,57.68000030517578,57.02000045776367,57.619998931884766,48659100.0,"Stocks Close Near The Flatline In Quiet Session (SPY, QQQ, GLD, USO, TLT, UUP)",-0.002619198964203484,-0.0011052537464978258,0.01858561401525269,"[{'label': 'neutral', 'score': 0.9947879314422607}, {'label': 'negative', 'score': 0.004927086643874645}, {'label': 'positive', 'score': 0.00028502088389359415}]","(0.9947879314422607, 0.00028502088389359415, 0.004927086643874645)",-0.8906312341504449,-0.004927086643874645,0,"[{'label': 'negative', 'score': 0.494233638048172}, {'label': 'neutral', 'score': 0.40223297476768494}, {'label': 'positive', 'score': 0.10353341698646545}]","(0.40223297476768494, 0.10353341698646545, 0.494233638048172)",-0.6535994544548253,-0.494233638048172,0,"[{'label': 'neutral', 'score': 0.8497827053070068}, {'label': 'negative', 'score': 0.1356629580259323}, {'label': 'positive', 'score': 0.014554375782608986}]","(0.8497827053070068, 0.014554375782608986, 0.1356629580259323)",-0.8062224190297614,-0.1356629580259323,0
2011-04-05,50.507999420166016,57.119998931884766,57.4900016784668,57.0,57.15999984741211,55349400.0,Pre-Market News And Views for April 5th 2011 | QQQ Could See Major Rebalancing,0.0024509697525623153,-0.0026226350670132148,0.01765664966199267,"[{'label': 'negative', 'score': 0.9925560355186462}, {'label': 'neutral', 'score': 0.0064767105504870415}, {'label': 'positive', 'score': 0.0009672724991105497}]","(0.0064767105504870415, 0.0009672724991105497, 0.9925560355186462)",-0.9980528438712919,-0.9925560355186462,0,"[{'label': 'neutral', 'score': 0.9214828014373779}, {'label': 'positive', 'score': 0.05348651483654976}, {'label': 'negative', 'score': 0.02503073215484619}]","(0.9214828014373779, 0.05348651483654976, 0.02503073215484619)",0.36241442195269274,0.05348651483654976,0,"[{'label': 'positive', 'score': 0.995795726776123}, {'label': 'neutral', 'score': 0.003777826437726617}, {'label': 'negative', 'score': 0.00042644396307878196}]","(0.003777826437726617, 0.995795726776123, 0.00042644396307878196)",0.9991438777903079,0.995795726776123,0
2011-04-06,50.631778717041016,57.2599983215332,57.72999954223633,56.93000030517578,57.560001373291016,49532100.0,"Stocks Rise Modestly In Choppy Session (SPY, QQQ, GLD, USO, TLT, UUP)",-0.0006985173245287468,0.0024479710250591208,0.02980007770814543,"[{'label': 'positive', 'score': 0.9991500377655029}, {'label': 'neutral', 'score': 0.0005954002263024449}, {'label': 'negative', 'score': 0.0002545209717936814}]","(0.0005954002263024449, 0.9991500377655029, 0.0002545209717936814)",0.9994906547712464,0.9991500377655029,0,"[{'label': 'positive', 'score': 0.9091809391975403}, {'label': 'negative', 'score': 0.052256569266319275}, {'label': 'neutral', 'score': 0.038562532514333725}]","(0.038562532514333725, 0.9091809391975403, 0.052256569266319275)",0.8912949228498223,0.9091809391975403,0,"[{'label': 'positive', 'score': 0.9906740784645081}, {'label': 'neutral', 'score': 0.008246461860835552}, {'label': 'negative', 'score': 0.0010795063572004437}]","(0.008246461860835552, 0.9906740784645081, 0.0010795063572004437)",0.997823035129448,0.9906740784645081,0
2011-04-07,50.59641647338867,57.220001220703125,57.59999847412109,56.810001373291016,57.2400016784668,60697000.0,"Markets Fall On Japanese Earthquake (SPY, QQQ) | Markets Fall On Japanese Earthquake (SPY, QQQ)",-0.004718637749101973,-0.0006987614014229916,0.029591054201532213,"[{'label': 'negative', 'score': 0.9880919456481934}, {'label': 'neutral', 'score': 0.010965932160615921}, {'label': 'positive', 'score': 0.0009421252179890871}]","(0.010965932160615921, 0.0009421252179890871, 0.9880919456481934)",-0.9980948579108827,-0.9880919456481934,1,"[{'label': 'negative', 'score': 0.9543697834014893}, {'label': 'neutral', 'score': 0.03609952703118324}, {'label': 'positive', 'score': 0.009530710056424141}]","(0.03609952703118324, 0.009530710056424141, 0.9543697834014893)",-0.9802247013646948,-0.9543697834014893,1,"[{'label': 'neutral', 'score': 0.7834761738777161}, {'label': 'negative', 'score': 0.20974113047122955}, {'label': 'positive', 'score': 0.006782709155231714}]","(0.7834761738777161, 0.006782709155231714, 0.20974113047122955)",-0.9373490774324621,-0.20974113047122955,1
2011-04-08,50.357643127441406,56.95000076293945,57.56999969482422,56.650001525878906,57.47999954223633,42782200.0,"Stocks Close Moderately Lower (SPY, QQQ, GLD, USO, TLT, UUP)",-0.0011121009005610194,-0.0047298056656232155,0.04196318736536879,"[{'label': 'negative', 'score': 0.9943464398384094}, {'label': 'neutral', 'score': 0.005138509441167116}, {'label': 'positive', 'score': 0.0005150733049958944}]","(0.005138509441167116, 0.0005150733049958944, 0.9943464398384094)",-0.9989645326546638,-0.9943464398384094,0,"[{'label': 'negative', 'score': 0.9652745127677917}, {'label': 'neutral', 'score': 0.024623611941933632}, {'label': 'positive', 'score': 0.010101798921823502}]","(0.024623611941933632, 0.010101798921823502, 0.9652745127677917)",-0.9792863558387542,-0.9652745127677917,0,"[{'label': 'negative', 'score': 0.9546997547149658}, {'label': 'neutral', 'score': 0.04347611218690872}, {'label': 'positive', 'score': 0.001824087928980589}]","(0.04347611218690872, 0.001824087928980589, 0.9546997547149658)",-0.9961860063541362,-0.9546997547149658,0
2011-04-09,50.30164591471354,56.88666661580404,57.47666676839193,56.620001475016274,57.37666575113932,42672033.333333336,,-0.0011133390459167058,-0.0011127197436206953,0.041960570508209075,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-10,50.24564870198568,56.82333246866862,57.38333384195963,56.59000142415365,57.27333196004232,42561866.66666666,,-0.0011145799512961574,-0.001113959268220161,0.04040038787288952,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-11,50.18965148925781,56.7599983215332,57.290000915527344,56.560001373291016,57.16999816894531,42451700.0,"Markets Hitting Intra-Day Lows (SPY, QQQ)",-0.0068710253907897645,-0.001115201557459511,0.026560646412219155,"[{'label': 'negative', 'score': 0.9937980771064758}, {'label': 'neutral', 'score': 0.005524073261767626}, {'label': 'positive', 'score': 0.000677941832691431}]","(0.005524073261767626, 0.000677941832691431, 0.9937980771064758)",-0.9986365848551791,-0.9937980771064758,1,"[{'label': 'negative', 'score': 0.9143288731575012}, {'label': 'neutral', 'score': 0.07126452028751373}, {'label': 'positive', 'score': 0.014406637288630009}]","(0.07126452028751373, 0.014406637288630009, 0.9143288731575012)",-0.9689758017722191,-0.9143288731575012,1,"[{'label': 'negative', 'score': 0.9967337846755981}, {'label': 'neutral', 'score': 0.002812302904203534}, {'label': 'positive', 'score': 0.00045383398537524045}]","(0.002812302904203534, 0.00045383398537524045, 0.9967337846755981)",-0.9990897721213493,-0.9967337846755981,1
2011-04-12,49.84480667114258,56.369998931884766,56.63999938964844,56.150001525878906,56.5,50422800.0,,0.008515159683013973,-0.006894739575353663,0.04261975748810604,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0
2011-04-13,50.26923370361328,56.84999847412109,57.0,56.400001525878906,56.790000915527344,49979800.0,,-0.0017589881584009204,0.008479110210915337,0.08786281997542297,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-14,50.18081665039063,56.75,56.83000183105469,56.22999954223633,56.459999084472656,53544100.0,,-0.001762087649710864,-0.001760536994594448,0.0883355010161186,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-15,50.092376708984375,56.650001525878906,56.869998931884766,56.27999877929688,56.52999877929688,68530000.0,What's Really Going On At Google? (GOOG),-0.002353642336597739,-0.0017636419523001255,0.08874819803718645,"[{'label': 'neutral', 'score': 0.999864935874939}, {'label': 'negative', 'score': 7.137586362659931e-05}, {'label': 'positive', 'score': 6.368323374772444e-05}]","(0.999864935874939, 6.368323374772444e-05, 7.137586362659931e-05)",-0.0569575099228919,-7.137586362659931e-05,1,"[{'label': 'neutral', 'score': 0.6359938979148865}, {'label': 'negative', 'score': 0.33834272623062134}, {'label': 'positive', 'score': 0.025663375854492188}]","(0.6359938979148865, 0.025663375854492188, 0.33834272623062134)",-0.8589948041668188,-0.33834272623062134,0,"[{'label': 'neutral', 'score': 0.9994545578956604}, {'label': 'positive', 'score': 0.00033692075521685183}, {'label': 'negative', 'score': 0.00020851923909503967}]","(0.9994545578956604, 0.00033692075521685183, 0.00020851923909503967)",0.23540905958647043,0.00033692075521685183,1
2011-04-16,49.97448348999024,56.51666768391927,56.66999944051107,55.959999084472656,56.37999979654948,68708333.33333333,,-0.0023591950379193705,-0.0023564165065127363,0.08962557088125206,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-17,49.856590270996094,56.38333384195963,56.46999994913737,55.63999938964844,56.230000813802086,68886666.66666667,,-0.0023647740010082074,-0.0023619823232289023,0.07497479108347008,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2011-04-18,49.73869705200195,56.25,56.27000045776367,55.31999969482422,56.08000183105469,69065000.0,,0.006222195095485938,-0.0023675744949407675,0.005216445389561487,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0
